case_id,scenario,length,run,algorithm,build_time_ms,query_time_ms,total_time_ms,peak_memory_kib,build_peak_memory_kib,query_peak_memory_kib,query_extra_memory_kib,index_size_kib,lcs_length
disjoint_alphabet_n100_c5,disjoint_alphabet,100,1,Suffix Automaton,0.294,0.0423,0.3363,14.7109375,14.4375,14.7109375,0.59375,32.412109375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,1,Enhanced Suffix Array,0.9274,0.0458,0.9732,7.408203125,7.408203125,4.431640625,0.59375,9.271484375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,2,Suffix Automaton,0.2962,0.0413,0.3375,14.7734375,14.5,14.7734375,0.59375,32.412109375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,2,Enhanced Suffix Array,0.8441,0.0421,0.8862,7.408203125,7.408203125,4.431640625,0.59375,9.271484375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,3,Suffix Automaton,0.3007,0.0419,0.3426,14.7109375,14.4375,14.7109375,0.59375,32.412109375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,3,Enhanced Suffix Array,0.8364,0.0424,0.8788,7.408203125,7.408203125,4.431640625,0.59375,9.271484375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,4,Suffix Automaton,0.302,0.0426,0.3446,14.7109375,14.4375,14.7109375,0.59375,32.412109375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,4,Enhanced Suffix Array,0.8638,0.0446,0.9084,7.408203125,7.408203125,4.431640625,0.59375,9.271484375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,5,Suffix Automaton,0.2947,0.0427,0.33740000000000003,14.7109375,14.4375,14.7109375,0.59375,32.412109375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,5,Enhanced Suffix Array,0.8641,0.0447,0.9087999999999999,7.408203125,7.408203125,4.431640625,0.59375,9.271484375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,6,Suffix Automaton,0.2747,0.0398,0.3145,14.7109375,14.4375,14.7109375,0.59375,32.412109375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,6,Enhanced Suffix Array,0.861,0.0451,0.9061,7.408203125,7.408203125,4.431640625,0.59375,9.271484375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,7,Suffix Automaton,0.2801,0.0409,0.321,14.7109375,14.4375,14.7109375,0.59375,32.412109375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,7,Enhanced Suffix Array,1.049,0.0449,1.0938999999999999,7.408203125,7.408203125,4.431640625,0.59375,9.271484375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,8,Suffix Automaton,0.2928,0.0407,0.3335,14.7109375,14.4375,14.7109375,0.59375,32.412109375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,8,Enhanced Suffix Array,0.8048,0.0404,0.8452,7.408203125,7.408203125,4.431640625,0.59375,9.271484375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,9,Suffix Automaton,0.291,0.0416,0.3326,14.7109375,14.4375,14.7109375,0.59375,32.412109375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,9,Enhanced Suffix Array,0.8334,0.043,0.8764000000000001,7.408203125,7.408203125,4.431640625,0.59375,9.271484375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,10,Suffix Automaton,0.3565,0.0655,0.422,14.7109375,14.4375,14.7109375,0.59375,32.412109375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,10,Enhanced Suffix Array,0.8414,0.0437,0.8851,7.408203125,7.408203125,4.431640625,0.59375,9.271484375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,11,Suffix Automaton,0.2729,0.0395,0.31239999999999996,14.7109375,14.4375,14.7109375,0.59375,32.412109375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,11,Enhanced Suffix Array,0.865,0.0456,0.9106,7.408203125,7.408203125,4.431640625,0.59375,9.271484375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,12,Suffix Automaton,0.2764,0.0397,0.3161,14.7109375,14.4375,14.7109375,0.59375,32.412109375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,12,Enhanced Suffix Array,1.4048,0.0534,1.4582000000000002,7.408203125,7.408203125,4.431640625,0.59375,9.271484375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,13,Suffix Automaton,0.2914,0.041,0.3324,14.7109375,14.4375,14.7109375,0.59375,32.412109375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,13,Enhanced Suffix Array,0.8471,0.0433,0.8904,7.408203125,7.408203125,4.431640625,0.59375,9.271484375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,14,Suffix Automaton,0.296,0.0411,0.33709999999999996,14.7109375,14.4375,14.7109375,0.59375,32.412109375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,14,Enhanced Suffix Array,0.8662,0.0439,0.9101,7.408203125,7.408203125,4.431640625,0.59375,9.271484375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,15,Suffix Automaton,0.3152,0.0446,0.3598,14.7109375,14.4375,14.7109375,0.59375,32.412109375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,15,Enhanced Suffix Array,0.8599,0.045,0.9049,7.408203125,7.408203125,4.431640625,0.59375,9.271484375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,16,Suffix Automaton,0.271,0.0393,0.3103,14.7109375,14.4375,14.7109375,0.59375,32.412109375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,16,Enhanced Suffix Array,0.8983,0.0466,0.9449,7.408203125,7.408203125,4.431640625,0.59375,9.271484375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,17,Suffix Automaton,0.2965,0.0426,0.33909999999999996,14.7109375,14.4375,14.7109375,0.59375,32.412109375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,17,Enhanced Suffix Array,0.8914,0.046,0.9374,7.408203125,7.408203125,4.431640625,0.59375,9.271484375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,18,Suffix Automaton,0.28,0.0406,0.3206,14.7109375,14.4375,14.7109375,0.59375,32.412109375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,18,Enhanced Suffix Array,1.3248,0.0486,1.3734,7.408203125,7.408203125,4.431640625,0.59375,9.271484375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,19,Suffix Automaton,0.3034,0.0427,0.3461,14.7109375,14.4375,14.7109375,0.59375,32.412109375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,19,Enhanced Suffix Array,0.8462,0.0429,0.8891,7.408203125,7.408203125,4.431640625,0.59375,9.271484375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,20,Suffix Automaton,0.3014,0.0423,0.3437,14.7109375,14.4375,14.7109375,0.59375,32.412109375,0
disjoint_alphabet_n100_c5,disjoint_alphabet,100,20,Enhanced Suffix Array,0.8483,0.0432,0.8915000000000001,7.408203125,7.408203125,4.431640625,0.59375,9.271484375,0
random_uniform_n100_c6,random_uniform,100,1,Suffix Automaton,0.299,0.1031,0.4021,15.548828125,14.28125,15.548828125,1.587890625,32.7890625,3
random_uniform_n100_c6,random_uniform,100,1,Enhanced Suffix Array,0.652,0.0838,0.7358,7.408203125,7.408203125,5.2978515625,1.4599609375,9.271484375,3
random_uniform_n100_c6,random_uniform,100,2,Suffix Automaton,0.3131,0.1793,0.49239999999999995,15.611328125,14.34375,15.611328125,1.587890625,32.7890625,3
random_uniform_n100_c6,random_uniform,100,2,Enhanced Suffix Array,0.6766,0.0886,0.7652,7.408203125,7.408203125,5.2978515625,1.4599609375,9.271484375,3
random_uniform_n100_c6,random_uniform,100,3,Suffix Automaton,0.329,0.1061,0.43510000000000004,15.548828125,14.28125,15.548828125,1.587890625,32.7890625,3
random_uniform_n100_c6,random_uniform,100,3,Enhanced Suffix Array,0.706,0.0887,0.7947,7.408203125,7.408203125,5.2978515625,1.4599609375,9.271484375,3
random_uniform_n100_c6,random_uniform,100,4,Suffix Automaton,0.2961,0.1014,0.39749999999999996,15.548828125,14.28125,15.548828125,1.587890625,32.7890625,3
random_uniform_n100_c6,random_uniform,100,4,Enhanced Suffix Array,0.6758,0.0863,0.7621,7.408203125,7.408203125,5.2978515625,1.4599609375,9.271484375,3
random_uniform_n100_c6,random_uniform,100,5,Suffix Automaton,0.2938,0.1015,0.3953,15.548828125,14.28125,15.548828125,1.587890625,32.7890625,3
random_uniform_n100_c6,random_uniform,100,5,Enhanced Suffix Array,0.7347,0.1008,0.8355,7.408203125,7.408203125,5.2978515625,1.4599609375,9.271484375,3
random_uniform_n100_c6,random_uniform,100,6,Suffix Automaton,0.2933,0.1032,0.3965,15.548828125,14.28125,15.548828125,1.587890625,32.7890625,3
random_uniform_n100_c6,random_uniform,100,6,Enhanced Suffix Array,0.6352,0.0807,0.7159,7.408203125,7.408203125,5.2978515625,1.4599609375,9.271484375,3
random_uniform_n100_c6,random_uniform,100,7,Suffix Automaton,0.3063,0.1076,0.41390000000000005,15.548828125,14.28125,15.548828125,1.587890625,32.7890625,3
random_uniform_n100_c6,random_uniform,100,7,Enhanced Suffix Array,0.6405,0.0834,0.7239,7.408203125,7.408203125,5.2978515625,1.4599609375,9.271484375,3
random_uniform_n100_c6,random_uniform,100,8,Suffix Automaton,0.3152,0.1087,0.4239,15.548828125,14.28125,15.548828125,1.587890625,32.7890625,3
random_uniform_n100_c6,random_uniform,100,8,Enhanced Suffix Array,0.6676,0.0852,0.7527999999999999,7.408203125,7.408203125,5.2978515625,1.4599609375,9.271484375,3
random_uniform_n100_c6,random_uniform,100,9,Suffix Automaton,0.2817,0.0973,0.379,15.548828125,14.28125,15.548828125,1.587890625,32.7890625,3
random_uniform_n100_c6,random_uniform,100,9,Enhanced Suffix Array,0.6869,0.0855,0.7724,7.408203125,7.408203125,5.2978515625,1.4599609375,9.271484375,3
random_uniform_n100_c6,random_uniform,100,10,Suffix Automaton,0.2902,0.1,0.3902,15.548828125,14.28125,15.548828125,1.587890625,32.7890625,3
random_uniform_n100_c6,random_uniform,100,10,Enhanced Suffix Array,0.6716,0.0854,0.757,7.408203125,7.408203125,5.2978515625,1.4599609375,9.271484375,3
random_uniform_n100_c6,random_uniform,100,11,Suffix Automaton,0.2948,0.1018,0.3966,15.548828125,14.28125,15.548828125,1.587890625,32.7890625,3
random_uniform_n100_c6,random_uniform,100,11,Enhanced Suffix Array,0.7628,0.1269,0.8897,7.408203125,7.408203125,5.2978515625,1.4599609375,9.271484375,3
random_uniform_n100_c6,random_uniform,100,12,Suffix Automaton,0.3909,0.1031,0.494,15.548828125,14.28125,15.548828125,1.587890625,32.7890625,3
random_uniform_n100_c6,random_uniform,100,12,Enhanced Suffix Array,0.648,0.0833,0.7313000000000001,7.408203125,7.408203125,5.2978515625,1.4599609375,9.271484375,3
random_uniform_n100_c6,random_uniform,100,13,Suffix Automaton,0.3026,0.1035,0.40609999999999996,15.548828125,14.28125,15.548828125,1.587890625,32.7890625,3
random_uniform_n100_c6,random_uniform,100,13,Enhanced Suffix Array,0.6328,0.0807,0.7135,7.408203125,7.408203125,5.2978515625,1.4599609375,9.271484375,3
random_uniform_n100_c6,random_uniform,100,14,Suffix Automaton,0.373,0.115,0.488,15.548828125,14.28125,15.548828125,1.587890625,32.7890625,3
random_uniform_n100_c6,random_uniform,100,14,Enhanced Suffix Array,0.6717,0.0871,0.7587999999999999,7.408203125,7.408203125,5.2978515625,1.4599609375,9.271484375,3
random_uniform_n100_c6,random_uniform,100,15,Suffix Automaton,0.3136,0.1662,0.4798,15.548828125,14.28125,15.548828125,1.587890625,32.7890625,3
random_uniform_n100_c6,random_uniform,100,15,Enhanced Suffix Array,0.6597,0.0856,0.7453,7.408203125,7.408203125,5.2978515625,1.4599609375,9.271484375,3
random_uniform_n100_c6,random_uniform,100,16,Suffix Automaton,0.2747,0.0975,0.3722,15.548828125,14.28125,15.548828125,1.587890625,32.7890625,3
random_uniform_n100_c6,random_uniform,100,16,Enhanced Suffix Array,0.6784,0.0876,0.766,7.408203125,7.408203125,5.2978515625,1.4599609375,9.271484375,3
random_uniform_n100_c6,random_uniform,100,17,Suffix Automaton,0.2771,0.098,0.3751,15.548828125,14.28125,15.548828125,1.587890625,32.7890625,3
random_uniform_n100_c6,random_uniform,100,17,Enhanced Suffix Array,0.7291,0.0904,0.8195,7.408203125,7.408203125,5.2978515625,1.4599609375,9.271484375,3
random_uniform_n100_c6,random_uniform,100,18,Suffix Automaton,0.316,0.1085,0.4245,15.548828125,14.28125,15.548828125,1.587890625,32.7890625,3
random_uniform_n100_c6,random_uniform,100,18,Enhanced Suffix Array,0.8769,0.1336,1.0105,7.408203125,7.408203125,5.2978515625,1.4599609375,9.271484375,3
random_uniform_n100_c6,random_uniform,100,19,Suffix Automaton,0.3026,0.1044,0.407,15.548828125,14.28125,15.548828125,1.587890625,32.7890625,3
random_uniform_n100_c6,random_uniform,100,19,Enhanced Suffix Array,0.6404,0.0831,0.7234999999999999,7.408203125,7.408203125,5.2978515625,1.4599609375,9.271484375,3
random_uniform_n100_c6,random_uniform,100,20,Suffix Automaton,0.3089,0.1068,0.4157,15.548828125,14.28125,15.548828125,1.587890625,32.7890625,3
random_uniform_n100_c6,random_uniform,100,20,Enhanced Suffix Array,0.6497,0.0833,0.7330000000000001,7.408203125,7.408203125,5.2978515625,1.4599609375,9.271484375,3
mutated_implant_n100_c6,mutated_implant,100,1,Suffix Automaton,0.4192,0.1177,0.5369,19.9599609375,18.890625,19.9599609375,1.3896484375,37.234375,9
mutated_implant_n100_c6,mutated_implant,100,1,Enhanced Suffix Array,1.1216,0.0775,1.1990999999999998,7.408203125,7.408203125,4.5615234375,0.7236328125,9.271484375,9
mutated_implant_n100_c6,mutated_implant,100,2,Suffix Automaton,0.484,0.2392,0.7232,20.0224609375,18.953125,20.0224609375,1.3896484375,37.234375,9
mutated_implant_n100_c6,mutated_implant,100,2,Enhanced Suffix Array,1.129,0.078,1.207,7.408203125,7.408203125,4.5615234375,0.7236328125,9.271484375,9
mutated_implant_n100_c6,mutated_implant,100,3,Suffix Automaton,0.3593,0.1065,0.4658,19.9599609375,18.890625,19.9599609375,1.3896484375,37.234375,9
mutated_implant_n100_c6,mutated_implant,100,3,Enhanced Suffix Array,1.2671,0.0809,1.3479999999999999,7.408203125,7.408203125,4.5615234375,0.7236328125,9.271484375,9
mutated_implant_n100_c6,mutated_implant,100,4,Suffix Automaton,0.3866,0.1096,0.4962,19.9599609375,18.890625,19.9599609375,1.3896484375,37.234375,9
mutated_implant_n100_c6,mutated_implant,100,4,Enhanced Suffix Array,1.1709,0.0819,1.2528000000000001,7.408203125,7.408203125,4.5615234375,0.7236328125,9.271484375,9
mutated_implant_n100_c6,mutated_implant,100,5,Suffix Automaton,0.3784,0.1081,0.48650000000000004,19.9599609375,18.890625,19.9599609375,1.3896484375,37.234375,9
mutated_implant_n100_c6,mutated_implant,100,5,Enhanced Suffix Array,1.2077,0.0831,1.2908,7.408203125,7.408203125,4.5615234375,0.7236328125,9.271484375,9
mutated_implant_n100_c6,mutated_implant,100,6,Suffix Automaton,0.3833,0.1113,0.4946,19.9599609375,18.890625,19.9599609375,1.3896484375,37.234375,9
mutated_implant_n100_c6,mutated_implant,100,6,Enhanced Suffix Array,1.5614,0.0814,1.6427999999999998,7.408203125,7.408203125,4.5615234375,0.7236328125,9.271484375,9
mutated_implant_n100_c6,mutated_implant,100,7,Suffix Automaton,0.385,0.1107,0.49570000000000003,19.9599609375,18.890625,19.9599609375,1.3896484375,37.234375,9
mutated_implant_n100_c6,mutated_implant,100,7,Enhanced Suffix Array,1.101,0.0746,1.1756,7.408203125,7.408203125,4.5615234375,0.7236328125,9.271484375,9
mutated_implant_n100_c6,mutated_implant,100,8,Suffix Automaton,0.4027,0.1164,0.5191,19.9599609375,18.890625,19.9599609375,1.3896484375,37.234375,9
mutated_implant_n100_c6,mutated_implant,100,8,Enhanced Suffix Array,1.1096,0.0751,1.1846999999999999,7.408203125,7.408203125,4.5615234375,0.7236328125,9.271484375,9
mutated_implant_n100_c6,mutated_implant,100,9,Suffix Automaton,0.4084,0.1143,0.5226999999999999,19.9599609375,18.890625,19.9599609375,1.3896484375,37.234375,9
mutated_implant_n100_c6,mutated_implant,100,9,Enhanced Suffix Array,1.1221,0.0769,1.199,7.408203125,7.408203125,4.5615234375,0.7236328125,9.271484375,9
mutated_implant_n100_c6,mutated_implant,100,10,Suffix Automaton,0.4982,0.177,0.6752,19.9599609375,18.890625,19.9599609375,1.3896484375,37.234375,9
mutated_implant_n100_c6,mutated_implant,100,10,Enhanced Suffix Array,1.1235,0.0768,1.2003,7.408203125,7.408203125,4.5615234375,0.7236328125,9.271484375,9
mutated_implant_n100_c6,mutated_implant,100,11,Suffix Automaton,0.3709,0.1082,0.4791,19.9599609375,18.890625,19.9599609375,1.3896484375,37.234375,9
mutated_implant_n100_c6,mutated_implant,100,11,Enhanced Suffix Array,1.1129,0.0771,1.19,7.408203125,7.408203125,4.5615234375,0.7236328125,9.271484375,9
mutated_implant_n100_c6,mutated_implant,100,12,Suffix Automaton,0.3597,0.1064,0.4661,19.9599609375,18.890625,19.9599609375,1.3896484375,37.234375,9
mutated_implant_n100_c6,mutated_implant,100,12,Enhanced Suffix Array,1.1803,0.0802,1.2605,7.408203125,7.408203125,4.5615234375,0.7236328125,9.271484375,9
mutated_implant_n100_c6,mutated_implant,100,13,Suffix Automaton,0.3789,0.1102,0.48910000000000003,19.9599609375,18.890625,19.9599609375,1.3896484375,37.234375,9
mutated_implant_n100_c6,mutated_implant,100,13,Enhanced Suffix Array,1.1624,0.1,1.2624000000000002,7.408203125,7.408203125,4.5615234375,0.7236328125,9.271484375,9
mutated_implant_n100_c6,mutated_implant,100,14,Suffix Automaton,0.3847,0.1111,0.4958,19.9599609375,18.890625,19.9599609375,1.3896484375,37.234375,9
mutated_implant_n100_c6,mutated_implant,100,14,Enhanced Suffix Array,1.1035,0.0749,1.1784,7.408203125,7.408203125,4.5615234375,0.7236328125,9.271484375,9
mutated_implant_n100_c6,mutated_implant,100,15,Suffix Automaton,0.5981,0.1671,0.7652,19.9599609375,18.890625,19.9599609375,1.3896484375,37.234375,9
mutated_implant_n100_c6,mutated_implant,100,15,Enhanced Suffix Array,1.115,0.0772,1.1922,7.408203125,7.408203125,4.5615234375,0.7236328125,9.271484375,9
mutated_implant_n100_c6,mutated_implant,100,16,Suffix Automaton,0.3985,0.1176,0.5161,19.9599609375,18.890625,19.9599609375,1.3896484375,37.234375,9
mutated_implant_n100_c6,mutated_implant,100,16,Enhanced Suffix Array,1.118,0.0763,1.1943000000000001,7.408203125,7.408203125,4.5615234375,0.7236328125,9.271484375,9
mutated_implant_n100_c6,mutated_implant,100,17,Suffix Automaton,0.5968,0.1359,0.7327,19.9599609375,18.890625,19.9599609375,1.3896484375,37.234375,9
mutated_implant_n100_c6,mutated_implant,100,17,Enhanced Suffix Array,1.1344,0.0774,1.2118,7.408203125,7.408203125,4.5615234375,0.7236328125,9.271484375,9
mutated_implant_n100_c6,mutated_implant,100,18,Suffix Automaton,0.5017,0.1159,0.6176,19.9599609375,18.890625,19.9599609375,1.3896484375,37.234375,9
mutated_implant_n100_c6,mutated_implant,100,18,Enhanced Suffix Array,1.1213,0.0768,1.1981,7.408203125,7.408203125,4.5615234375,0.7236328125,9.271484375,9
mutated_implant_n100_c6,mutated_implant,100,19,Suffix Automaton,0.4572,0.1655,0.6227,19.9599609375,18.890625,19.9599609375,1.3896484375,37.234375,9
mutated_implant_n100_c6,mutated_implant,100,19,Enhanced Suffix Array,1.2048,0.0827,1.2875,7.408203125,7.408203125,4.5615234375,0.7236328125,9.271484375,9
mutated_implant_n100_c6,mutated_implant,100,20,Suffix Automaton,0.3723,0.1087,0.48100000000000004,19.9599609375,18.890625,19.9599609375,1.3896484375,37.234375,9
mutated_implant_n100_c6,mutated_implant,100,20,Enhanced Suffix Array,1.1659,0.0798,1.2457,7.408203125,7.408203125,4.5615234375,0.7236328125,9.271484375,9
repetitive_with_noise_n100_c6,repetitive_with_noise,100,1,Suffix Automaton,0.2805,0.1809,0.46140000000000003,14.529296875,14.015625,14.529296875,0.833984375,31.703125,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,1,Enhanced Suffix Array,1.7245,0.0678,1.7923,7.408203125,7.408203125,4.5166015625,0.6787109375,9.271484375,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,2,Suffix Automaton,0.2803,0.1817,0.46199999999999997,14.591796875,14.078125,14.591796875,0.833984375,31.703125,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,2,Enhanced Suffix Array,2.2472,0.0729,2.3201,7.408203125,7.408203125,4.5166015625,0.6787109375,9.271484375,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,3,Suffix Automaton,0.3018,0.1848,0.48660000000000003,14.529296875,14.015625,14.529296875,0.833984375,31.703125,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,3,Enhanced Suffix Array,1.5794,0.0965,1.6759,7.408203125,7.408203125,4.5166015625,0.6787109375,9.271484375,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,4,Suffix Automaton,0.292,0.1831,0.47509999999999997,14.529296875,14.015625,14.529296875,0.833984375,31.703125,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,4,Enhanced Suffix Array,1.5402,0.062,1.6022,7.408203125,7.408203125,4.5166015625,0.6787109375,9.271484375,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,5,Suffix Automaton,0.2989,0.1868,0.4857,14.529296875,14.015625,14.529296875,0.833984375,31.703125,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,5,Enhanced Suffix Array,1.5658,0.0651,1.6309,7.408203125,7.408203125,4.5166015625,0.6787109375,9.271484375,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,6,Suffix Automaton,0.3366,0.1927,0.5293,14.529296875,14.015625,14.529296875,0.833984375,31.703125,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,6,Enhanced Suffix Array,1.5847,0.0653,1.65,7.408203125,7.408203125,4.5166015625,0.6787109375,9.271484375,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,7,Suffix Automaton,0.3629,0.1899,0.5528,14.529296875,14.015625,14.529296875,0.833984375,31.703125,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,7,Enhanced Suffix Array,1.567,0.0652,1.6321999999999999,7.408203125,7.408203125,4.5166015625,0.6787109375,9.271484375,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,8,Suffix Automaton,0.2793,0.2104,0.4897,14.529296875,14.015625,14.529296875,0.833984375,31.703125,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,8,Enhanced Suffix Array,1.5817,0.0655,1.6472000000000002,7.408203125,7.408203125,4.5166015625,0.6787109375,9.271484375,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,9,Suffix Automaton,0.2707,0.1795,0.4502,14.529296875,14.015625,14.529296875,0.833984375,31.703125,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,9,Enhanced Suffix Array,1.6533,0.0804,1.7337,7.408203125,7.408203125,4.5166015625,0.6787109375,9.271484375,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,10,Suffix Automaton,0.287,0.1825,0.4695,14.529296875,14.015625,14.529296875,0.833984375,31.703125,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,10,Enhanced Suffix Array,1.5979,0.0664,1.6643000000000001,7.408203125,7.408203125,4.5166015625,0.6787109375,9.271484375,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,11,Suffix Automaton,0.2826,0.1797,0.46230000000000004,14.529296875,14.015625,14.529296875,0.833984375,31.703125,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,11,Enhanced Suffix Array,2.4105,0.0701,2.4806,7.408203125,7.408203125,4.5166015625,0.6787109375,9.271484375,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,12,Suffix Automaton,0.2964,0.1896,0.486,14.529296875,14.015625,14.529296875,0.833984375,31.703125,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,12,Enhanced Suffix Array,1.8653,0.0982,1.9635,7.408203125,7.408203125,4.5166015625,0.6787109375,9.271484375,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,13,Suffix Automaton,0.2904,0.1834,0.4738,14.529296875,14.015625,14.529296875,0.833984375,31.703125,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,13,Enhanced Suffix Array,1.5476,0.0631,1.6107,7.408203125,7.408203125,4.5166015625,0.6787109375,9.271484375,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,14,Suffix Automaton,0.2989,0.1888,0.4877,14.529296875,14.015625,14.529296875,0.833984375,31.703125,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,14,Enhanced Suffix Array,1.5781,0.065,1.6431,7.408203125,7.408203125,4.5166015625,0.6787109375,9.271484375,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,15,Suffix Automaton,0.3053,0.188,0.4933,14.529296875,14.015625,14.529296875,0.833984375,31.703125,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,15,Enhanced Suffix Array,1.5572,0.0631,1.6202999999999999,7.408203125,7.408203125,4.5166015625,0.6787109375,9.271484375,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,16,Suffix Automaton,0.3801,0.2037,0.5838,14.529296875,14.015625,14.529296875,0.833984375,31.703125,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,16,Enhanced Suffix Array,1.5924,0.0675,1.6599,7.408203125,7.408203125,4.5166015625,0.6787109375,9.271484375,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,17,Suffix Automaton,0.3909,0.2126,0.6035,14.529296875,14.015625,14.529296875,0.833984375,31.703125,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,17,Enhanced Suffix Array,1.5668,0.0643,1.6311,7.408203125,7.408203125,4.5166015625,0.6787109375,9.271484375,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,18,Suffix Automaton,0.3685,0.2676,0.6361,14.529296875,14.015625,14.529296875,0.833984375,31.703125,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,18,Enhanced Suffix Array,1.6021,0.0657,1.6678000000000002,7.408203125,7.408203125,4.5166015625,0.6787109375,9.271484375,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,19,Suffix Automaton,0.2843,0.1826,0.4669,14.529296875,14.015625,14.529296875,0.833984375,31.703125,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,19,Enhanced Suffix Array,1.6173,0.0653,1.6825999999999999,7.408203125,7.408203125,4.5166015625,0.6787109375,9.271484375,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,20,Suffix Automaton,0.2735,0.1789,0.4524,14.529296875,14.015625,14.529296875,0.833984375,31.703125,31
repetitive_with_noise_n100_c6,repetitive_with_noise,100,20,Enhanced Suffix Array,1.764,0.0664,1.8304,7.408203125,7.408203125,4.5166015625,0.6787109375,9.271484375,31
near_identical_n100_c6,near_identical,100,1,Suffix Automaton,0.2786,0.4257,0.7043,14.7568359375,14.1796875,14.7568359375,0.8974609375,32.55078125,99
near_identical_n100_c6,near_identical,100,1,Enhanced Suffix Array,1.9505,0.0816,2.0321,7.408203125,7.408203125,4.6494140625,0.8115234375,9.271484375,99
near_identical_n100_c6,near_identical,100,2,Suffix Automaton,0.2773,0.4235,0.7008,14.8193359375,14.2421875,14.8193359375,0.8974609375,32.55078125,99
near_identical_n100_c6,near_identical,100,2,Enhanced Suffix Array,2.0311,0.1143,2.1454,7.408203125,7.408203125,4.6494140625,0.8115234375,9.271484375,99
